datetime,s301081281107010,s301081281107020,s301081281107040,s301081281107050,s301081281107055,s301081281107060,s301081281107070,s301081281107090,s301081281107100,s301081281107110,s301081281107135,s301081281107145,s301081281107150,s301081281107160,s301081281107170,s301081281107180,s301081281107195,s301081281107200,s301081281107210,s301081281107220,s301081281107230,s301081281107240,s301081281107250,s301081281107260,s301081281107280,s301081281107290,s301081281107300,s301081281107320,s301081281107330,s301081281107350,s301081281107360,s301081281107370,s301081281107400
2016/08/31 12:00,,143.67,62.35,36.43,26.24,17.88,12.6,1.77,,,62.96,,206.95,74.29,33.06,,399.43,,248.52,101.86,,35.57,,,28.99,25.49,19.05,36.63,15.33,15.87,13.45,5.33,3.16
2016/08/31 13:00,,143.63,62.25,36.23,26.05,17.58,12.47,1.77,,,62.93,,207.09,74.15,32.93,,399.37,,248.42,101.71,,35.47,,,28.95,25.35,18.83,36.64,15.18,15.69,13.27,5.31,3.12
2016/08/31 14:00,,143.6,62.14,36,25.83,17.27,12.32,1.76,,,62.89,,207.15,74.09,32.81,,399.35,,248.43,101.61,,35.38,,,28.88,25.19,18.58,36.59,15.02,15.51,13.08,5.26,3.06
2016/08/31 15:00,,143.58,62.01,35.79,25.59,16.99,12.12,1.76,,,62.85,,207.04,74,32.7,,399.34,,248.25,101.55,,35.29,,,28.74,25.03,18.29,36.54,14.86,15.33,12.86,5.2,3
2016/08/31 16:00,,143.56,61.93,35.62,25.38,16.72,11.9,1.75,,,62.81,,206.89,73.91,32.59,,399.34,,248.26,101.36,,35.22,,,28.64,24.86,18.05,36.46,14.67,15.15,12.63,5.13,2.89
2016/08/31 17:00,,143.53,61.87,35.45,25.18,16.43,11.67,1.66,,,62.79,,206.85,73.77,32.49,,399.33,,248.23,101.37,,35.22,,,28.6,24.69,17.81,36.38,14.48,14.98,12.38,5.05,2.73
2016/08/31 18:00,,143.49,61.83,35.3,24.99,16.15,11.43,1.58,,,62.77,,206.76,73.67,32.4,,399.31,,248.27,101.26,,35.22,,,28.54,24.51,17.58,36.24,14.29,14.8,12.14,4.94,2.57
2016/08/31 19:00,,143.48,61.82,35.18,24.79,15.86,11.19,1.47,,,62.75,,206.71,73.61,32.31,,399.32,,248.22,101.27,,35.22,,,28.48,24.36,17.38,36.18,14.1,14.64,11.87,4.87,2.43
2016/08/31 20:00,,143.45,61.81,35.08,24.63,15.56,10.95,1.38,,,62.71,,206.7,73.54,32.24,,399.32,,248.31,101.23,,35.22,,,28.45,24.25,17.18,36.1,13.9,14.52,11.63,4.94,2.28
2016/08/31 21:00,,143.42,61.81,34.97,24.51,15.36,10.7,1.3,,,62.68,,206.67,73.53,32.17,,399.31,,248.21,101.22,,35.22,,,28.41,24.14,16.99,36.04,13.72,14.45,11.38,4.94,2.14
2016/08/31 22:00,,143.4,61.8,34.88,24.37,15.07,10.46,1.27,,,62.65,,206.6,73.52,32.12,,399.3,,248.23,101.26,,35.22,,,28.37,24.04,16.8,35.96,13.54,14.37,11.14,4.9,2.05
2016/08/31 23:00,,143.38,61.8,34.8,24.28,14.81,10.24,1.28,,,62.64,,206.54,73.52,32.06,,399.3,,248.21,101.21,,35.22,,,28.35,23.96,16.62,35.86,13.37,14.31,10.91,4.85,1.95
2016/09/01 00:00,,143.39,61.79,34.72,24.2,14.61,10,1.31,,,62.61,,206.51,73.49,32.02,,399.28,,248.16,101.17,,35.22,,,28.32,23.89,16.46,35.85,13.2,14.29,10.68,4.8,1.87
2016/09/01 01:00,,143.47,61.79,34.64,24.12,14.45,9.79,1.36,,,62.6,,206.5,73.45,31.97,,399.3,,248.17,101.16,,35.22,,,28.3,23.83,16.33,35.82,13.04,14.28,10.46,4.75,1.79
2016/09/01 02:00,,143.49,61.78,34.57,24.02,14.25,9.62,1.4,,,62.57,,206.48,73.42,31.93,,399.29,,248.16,101.17,,35.22,,,28.28,23.77,16.2,35.69,12.89,14.2,10.26,4.7,1.71
2016/09/01 03:00,,143.52,61.77,34.51,23.94,14.07,9.43,1.39,,,62.55,,206.47,73.4,31.89,,399.27,,248.12,101.19,,35.22,,,28.26,23.72,16.05,35.62,12.77,14.14,10.06,4.64,1.65
2016/09/01 04:00,,143.54,61.76,34.47,23.88,13.92,9.24,1.33,,,62.52,,206.45,73.37,31.86,,399.26,,248.1,101.17,,35.22,,,28.24,23.68,15.94,35.61,12.71,14.13,9.86,4.58,1.57
2016/09/01 05:00,,143.53,61.75,34.44,23.86,13.77,9.05,1.27,,,62.49,,206.42,73.34,31.83,,399.25,,248.06,101.17,,35.22,,,28.22,23.64,15.84,35.61,,14.1,9.68,4.52,1.48
2016/09/01 06:00,,143.51,61.75,34.41,23.8,13.65,8.88,1.13,,,62.47,,206.42,73.29,31.8,,399.24,,248.02,101.16,,35.22,,,28.2,23.6,15.78,35.52,,14.05,9.51,4.45,1.4
2016/09/01 07:00,,143.49,61.75,34.38,23.74,13.55,8.71,1,,,62.44,,206.4,73.23,31.77,,399.26,,248.02,101.16,,35.22,,,28.19,23.57,15.71,35.46,,13.97,9.34,4.38,1.34
2016/09/01 08:00,,143.47,61.75,34.34,23.71,13.45,8.58,0.93,,,62.43,,206.4,71.99,31.75,,399.24,,248.02,101.15,,35.22,,,28.18,23.54,15.65,35.44,,13.92,9.18,4.31,1.27
2016/09/01 09:00,,143.47,61.29,34.3,23.64,13.31,8.42,0.81,,,62.4,,206.39,,31.72,,399.23,,248,101.16,,35.22,,,28.17,23.51,15.58,35.4,,13.91,9.04,4.25,1.22
2016/09/01 10:00,,143.45,61.26,34.26,23.6,13.18,8.26,0.75,,,62.39,,206.39,,31.7,,399.22,,248.04,101.18,,35.22,,,28.15,23.48,15.52,35.37,,13.89,8.92,4.18,1.17
2016/09/01 11:00,,143.44,61.25,34.21,23.57,13.06,8.15,0.72,,,62.37,,206.39,,31.68,,399.22,,248.05,101.16,,34.36,,,28.14,23.46,15.48,35.34,,13.85,8.81,4.11,1.12
2016/09/01 12:00,,143.43,61.24,34.17,23.51,12.97,8.01,0.75,,,62.35,,206.4,,31.66,,399.2,,248.04,101.17,,,,,28.13,23.43,15.46,35.28,,13.8,8.71,4.03,1.08
2016/09/01 13:00,,143.42,61.23,34.13,23.48,12.86,7.89,0.8,,,62.33,,206.39,,31.64,,399.2,,248.04,101.18,,34.33,,,28.12,23.4,15.39,35.25,,13.77,8.62,3.96,1.04
2016/09/01 14:00,,143.42,61.23,34.1,23.43,12.91,7.79,0.88,,,62.32,,206.38,,31.62,,399.18,,248.04,101.18,,34.35,,,28.1,23.38,15.34,35.24,,13.74,8.55,3.89,1.01
2016/09/01 15:00,,143.42,61.22,34.05,23.41,12.86,7.73,0.96,,,62.3,,206.37,,31.6,,399.17,,248.06,101.17,,34.3,,,28.09,23.36,15.3,35.25,,13.71,8.49,3.81,1
2016/09/01 16:00,,143.41,61.22,34.03,23.37,12.78,7.55,0.95,,,62.29,,206.36,,31.58,,399.16,,248.09,101.16,,34.32,,,28.09,23.34,15.27,35.23,,13.69,8.44,3.74,0.98
2016/09/01 17:00,,143.41,61.21,33.99,23.33,12.71,7.44,0.88,,,62.28,,206.35,,31.56,,399.15,,248.1,101.18,,34.3,,,28.07,23.32,15.24,35.16,,13.67,8.38,3.67,0.94
2016/09/01 18:00,,143.4,61.19,33.96,23.31,12.67,7.35,0.8,,,62.26,,206.34,,31.54,,399.16,,248.08,101.19,,34.28,,,28.06,23.31,15.21,35.13,,13.66,8.34,3.61,0.89
2016/09/01 19:00,,143.4,61.17,33.93,23.28,12.62,7.23,0.68,,,62.25,,206.34,,31.52,,399.14,,248.09,101.18,,34.25,,,28.06,23.29,15.18,35.09,,13.62,8.3,3.55,0.84
2016/09/01 20:00,,143.57,61.16,33.93,23.22,12.56,7.15,0.59,,,62.23,,206.35,,31.5,,399.14,,248.11,101.19,,34.22,,,28.04,23.27,15.15,35.07,,13.6,8.28,3.49,0.79
2016/09/01 21:00,,143.73,61.15,33.93,23.21,12.49,7.05,0.52,,,62.23,,206.34,,31.49,,399.11,,248.1,101.18,,34.18,,,28.04,23.26,15.13,35.02,,13.59,8.25,3.43,0.76
2016/09/01 22:00,,143.93,61.21,33.9,23.2,12.44,6.95,0.5,,,62.22,,206.33,,31.47,,399.11,,248.07,101.18,,34.17,,,28.03,23.25,15.1,34.99,,13.58,8.23,3.38,0.72
2016/09/01 23:00,,143.99,61.33,33.89,23.2,12.4,6.86,0.53,,,62.22,,206.33,,31.46,,399.1,,248.04,101.15,,34.18,,,28.02,23.24,15.08,34.98,,13.57,8.21,3.33,0.7
2016/09/02 00:00,,144,61.47,33.93,23.19,12.36,6.77,0.6,,,62.21,,206.3,,31.45,,399.09,,248.01,101.18,,34.18,,,28.01,23.23,15.05,34.99,,13.53,8.19,3.28,0.69
2016/09/02 01:00,,143.96,61.57,33.99,23.24,12.35,6.69,0.69,,,62.19,,206.26,,31.44,,399.08,,247.99,101.19,,34.17,,,28.01,23.21,15.05,34.98,,13.52,8.18,3.23,0.72
2016/09/02 02:00,,143.96,61.58,34.06,23.27,12.38,6.62,0.83,,,62.18,,206.24,,31.43,,399.06,,247.97,101.19,,34.15,,,28,23.21,15.02,34.96,,13.5,8.16,3.18,0.76
2016/09/02 03:00,,143.96,61.59,34.1,23.31,12.44,6.56,0.86,,,62.16,,206.23,,31.42,,399.05,,247.98,101.17,,34.14,,,27.99,23.2,15,34.9,,13.49,8.15,3.14,0.8
2016/09/02 04:00,,143.95,61.55,34.09,23.31,12.49,6.52,0.85,,,62.17,,206.21,,31.41,,399.05,,247.96,101.18,,34.12,,,27.99,23.19,14.98,34.87,,13.48,8.14,3.1,0.81
2016/09/02 05:00,,143.95,61.55,34.08,23.3,12.53,6.5,0.72,,,62.17,,206.19,,31.4,,399.03,,247.96,101.16,,34.13,,,27.98,23.18,14.97,34.86,,13.47,8.13,3.06,0.74
2016/09/02 06:00,,143.95,61.55,34.06,23.29,12.53,6.48,0.58,,,62.14,,206.18,,31.4,,399.03,,247.98,101.17,,34.13,,,27.98,23.17,14.95,34.87,,13.45,8.11,3.03,0.66
2016/09/02 07:00,,143.96,61.49,34.04,23.26,12.51,6.46,0.36,,,62.12,,206.17,,31.39,,399.01,,247.95,101.17,,34.11,,,27.97,23.16,14.94,34.86,,13.45,8.1,2.99,0.59
2016/09/02 08:00,,143.97,61.48,34.02,23.26,12.47,6.45,0.22,,,62.1,,206.15,,31.39,,398.99,,247.92,101.17,,34.08,,,27.97,23.15,14.92,34.84,,13.45,8.09,2.96,0.54
2016/09/02 09:00,,143.94,61.45,34.01,23.25,12.43,6.42,0.14,,,62.1,,206.16,,31.38,,398.98,,247.91,101.17,,34.05,,,27.96,23.14,14.93,34.83,,13.42,8.08,2.93,0.5
2016/09/02 10:00,,143.94,61.44,33.99,23.24,12.37,6.4,0.09,,,62.1,,206.15,,31.37,,398.97,,247.89,101.17,,34.05,,,27.96,23.13,14.9,34.82,,13.4,8.07,2.9,0.48
2016/09/02 11:00,,143.91,61.43,33.99,23.22,12.32,6.36,0.11,,,62.1,,206.12,71.71,31.37,,398.96,,247.9,101.16,,34.04,,,27.96,23.13,14.88,34.83,,13.41,8.07,2.87,0.46
2016/09/02 12:00,,143.9,61.43,33.97,23.22,12.29,6.33,0.18,,,62.08,,206.11,71.71,31.37,,398.94,,247.92,101.16,,34.05,,,27.95,23.12,14.86,34.83,10.76,13.39,8.06,2.84,0.44
2016/09/02 13:00,,143.88,61.44,33.95,23.2,12.25,6.3,0.34,,,62.07,,206.1,71.72,31.37,,398.94,,247.95,101.16,,34.05,,,27.95,23.11,14.86,34.84,10.74,13.39,8.05,2.81,0.43
2016/09/02 14:00,,143.86,61.45,33.94,23.19,12.23,6.26,0.46,,,62.07,,206.1,71.72,31.36,,398.93,,247.9,101.17,,34.07,,,27.94,23.11,14.83,34.77,10.73,13.37,8.05,2.78,0.46
2016/09/02 15:00,,143.85,61.44,33.93,23.19,12.21,6.23,0.6,,,62.07,,206.07,71.73,31.35,,398.9,,247.94,101.17,,34.04,,,27.93,23.09,14.84,34.7,10.72,13.37,8.04,2.75,0.52
2016/09/02 16:00,,143.84,61.43,33.93,23.18,12.16,6.19,0.66,,,62.07,,206.03,71.73,31.35,,398.9,,247.91,101.14,,34.01,,,27.93,23.09,14.81,34.69,10.71,13.34,8.03,2.72,0.56
2016/09/02 17:00,,143.82,61.42,33.93,23.18,12.14,6.15,0.62,,,62.07,,206.01,71.72,31.34,,398.88,,247.88,101.13,,33.99,,,27.92,23.08,14.81,34.68,10.69,13.33,8.02,2.7,0.56
2016/09/02 18:00,,143.8,61.42,33.93,23.16,12.13,6.11,0.54,,,62.07,,206.01,71.7,31.33,,398.87,,247.87,101.14,,33.96,,,27.92,23.07,14.79,34.67,10.67,13.32,8,2.68,0.52
2016/09/02 19:00,,143.79,61.42,33.92,23.14,12.1,6.07,0.39,,,62.07,,206.04,71.69,31.33,,398.86,,247.86,101.13,,33.94,,,27.91,23.07,14.78,34.66,10.65,13.31,8,2.66,0.46
2016/09/02 20:00,,143.78,61.41,33.9,23.12,12.05,6.02,0.27,,,62.06,,206.03,71.68,31.32,,398.84,,247.83,101.1,,33.92,,,27.91,23.06,14.76,34.67,10.63,13.32,7.99,2.63,0.4
2016/09/02 21:00,,143.76,61.41,33.89,23.1,11.99,5.97,0.15,,,62.06,,205.98,71.68,31.32,,398.82,,247.83,101.1,,33.91,,,27.91,23.05,14.75,34.62,10.61,13.3,7.98,2.61,0.36
2016/09/02 22:00,,143.74,61.42,33.88,23.08,11.96,5.92,0.13,,,62.06,,205.99,71.68,31.31,,398.81,,247.81,101.12,,33.89,,,27.9,23.04,14.74,34.6,10.59,13.3,7.97,2.59,0.33
2016/09/02 23:00,,143.74,61.4,33.86,23.08,11.93,5.88,0.17,,,62.05,,205.96,71.68,31.31,,398.77,,247.77,101.1,,33.88,,,27.9,23.04,14.73,34.6,10.57,13.29,7.97,2.57,0.32
2016/09/03 00:00,,143.73,61.4,33.85,23.07,11.92,5.83,0.26,,,62.04,,205.98,71.68,31.31,,398.75,,247.77,101.1,,33.87,,,27.9,23.03,14.7,34.61,10.55,13.27,7.96,2.55,0.31
2016/09/03 01:00,,143.69,61.4,33.84,23.05,11.9,5.79,0.42,,,62.04,,205.97,71.68,31.3,,398.71,,247.78,101.09,,33.86,,,27.89,23.03,14.71,34.74,10.53,13.27,7.96,2.53,0.36
2016/09/03 02:00,,143.66,61.41,33.82,23.05,11.86,5.75,0.57,,,62.03,,205.96,71.68,31.3,,398.69,,247.77,101.08,,33.87,,,27.89,23.02,14.69,34.87,10.52,13.27,7.95,2.51,0.47
2016/09/03 03:00,,143.64,61.42,33.81,23.05,11.78,5.72,0.67,,,62.03,,205.97,71.68,31.3,,398.66,,247.77,101.08,,33.84,,,27.89,23.02,14.69,34.84,10.5,13.27,7.94,2.5,0.56
2016/09/03 04:00,,143.62,61.41,33.81,23.04,11.77,5.68,0.71,,,62.02,,205.92,71.68,31.3,,398.64,,247.77,101.06,,33.82,,,27.89,23.01,14.67,34.76,10.5,13.26,7.94,2.48,0.63
2016/09/03 05:00,,143.62,61.41,33.79,23.03,11.77,5.68,0.67,,,62.01,,205.95,71.68,31.29,,398.62,,247.77,101.04,,33.84,,,27.89,23.01,14.66,34.69,10.49,13.26,7.93,2.46,0.61
2016/09/03 06:00,,143.6,61.43,33.78,23.02,11.74,5.68,0.51,,,62.01,,205.95,71.68,31.29,,398.6,,247.77,101.03,,33.79,,,27.88,23,14.65,34.66,10.5,13.24,7.93,2.44,0.51
2016/09/03 07:00,,143.57,61.44,33.77,23.01,11.73,5.66,0.31,,,62,,205.94,71.68,31.29,,398.58,,247.77,101.02,,33.78,,,27.88,23,14.64,34.65,10.5,13.24,7.92,2.42,0.4
2016/09/03 08:00,,143.55,61.41,33.77,23,11.7,5.65,0.09,,,62,,205.94,71.68,31.29,,398.55,,247.77,101.01,,33.77,,,27.88,23,14.64,34.64,10.5,13.23,7.92,2.41,0.31
2016/09/03 09:00,,143.53,61.39,33.76,23,11.68,5.61,-0.06,,,61.99,,205.97,71.68,31.28,,398.54,,247.77,101,,33.75,,,27.87,22.99,14.63,34.6,10.49,13.23,7.91,2.39,0.25
2016/09/03 10:00,,143.52,61.39,33.75,22.98,11.64,5.58,-0.14,,,61.99,,205.96,71.69,31.28,,398.52,,247.77,100.99,,33.73,,,27.87,22.99,14.62,34.56,10.48,13.21,7.91,2.37,0.22
2016/09/03 11:00,,143.52,61.39,33.74,22.98,11.59,5.55,-0.14,,,61.98,,205.96,71.68,31.28,,398.5,,247.77,100.98,,33.72,,,27.87,22.98,14.61,34.56,10.47,13.21,7.9,2.36,0.2
2016/09/03 12:00,,143.53,61.39,33.73,22.97,11.56,5.51,-0.07,,,61.97,,205.97,71.68,31.28,,398.48,,247.77,100.98,,33.66,,,27.87,22.98,14.6,34.56,10.45,13.2,7.9,2.34,0.18
2016/09/03 13:00,,143.53,61.39,33.72,22.96,11.52,5.48,0.07,,,61.97,,205.95,71.68,31.28,,398.46,,247.77,100.96,,33.65,,,27.87,22.98,14.6,34.57,10.44,13.19,7.9,2.32,0.18
2016/09/03 14:00,,143.55,61.38,33.72,22.96,11.48,5.43,0.26,,,61.96,,205.95,71.68,31.27,,398.45,,247.77,100.95,,33.64,,,27.87,22.98,14.58,34.57,10.43,13.19,7.89,2.31,0.21
2016/09/03 15:00,,143.57,61.37,33.71,22.96,11.45,5.4,0.45,,,61.95,,205.95,71.68,31.27,,398.43,,247.77,100.94,,33.65,,,27.86,22.97,14.57,34.57,10.41,13.17,7.89,2.3,0.33
2016/09/03 16:00,,143.58,61.36,33.7,22.96,11.42,5.37,0.57,,,61.95,,205.95,71.69,31.27,,398.42,,247.77,100.94,,33.64,,,27.86,22.97,14.57,34.56,10.4,13.17,7.88,2.28,0.42
2016/09/03 17:00,,143.59,61.35,33.69,22.95,11.46,5.33,0.53,,,61.94,,205.95,71.69,31.26,,398.4,,247.77,100.93,,33.63,,,27.86,22.96,14.56,34.55,10.39,13.16,7.88,2.26,0.45
2016/09/03 18:00,,143.56,61.33,33.68,22.95,11.47,5.3,0.45,,,61.94,,205.97,71.69,31.26,,398.39,,247.77,100.92,,33.61,,,27.86,22.96,14.55,34.55,10.38,13.16,7.87,2.25,0.42
2016/09/03 19:00,,143.61,61.32,33.67,22.93,11.48,5.28,0.31,,,61.94,,205.95,71.69,31.26,,398.38,,247.77,100.91,,33.59,,,27.85,22.95,14.54,34.54,10.37,13.15,7.86,2.24,0.33
2016/09/03 20:00,,143.67,61.31,33.67,22.94,11.47,5.27,0.13,,,61.93,,205.94,71.7,31.26,,398.37,,247.77,100.9,,33.59,,,27.85,22.95,14.53,34.53,10.36,13.15,7.86,2.23,0.25
2016/09/03 21:00,,143.7,61.32,33.65,22.93,11.46,5.25,-0.02,,,61.92,,205.93,71.7,31.25,,398.35,,247.76,100.89,,33.58,,,27.85,22.95,14.52,34.51,10.35,13.14,7.85,2.21,0.19
2016/09/03 22:00,,143.73,61.34,33.65,22.93,11.44,5.24,-0.11,,,61.92,,205.93,71.7,31.25,,398.34,,247.76,100.88,,33.57,,,27.85,22.94,14.51,34.5,10.34,13.14,7.85,2.2,0.15
2016/09/03 23:00,,143.75,61.33,33.65,22.92,11.43,5.21,-0.08,,,61.92,,205.92,71.7,31.25,,398.33,,247.7,100.88,,33.54,,,27.85,22.94,14.51,34.48,10.33,13.14,7.84,2.19,0.13
2016/09/04 00:00,,143.77,61.33,33.64,22.92,11.42,5.19,0.01,,,61.91,,205.95,71.7,31.25,,398.32,,247.69,100.87,,33.53,,,27.84,22.94,14.5,34.47,10.32,13.14,7.84,2.18,0.12
2016/09/04 01:00,,143.79,61.31,33.64,22.91,11.41,5.17,0.16,,,61.92,,205.95,71.7,31.25,,398.31,,247.68,100.86,,33.52,,,27.84,22.93,14.49,34.47,10.31,13.13,7.84,2.17,0.13
2016/09/04 02:00,,143.82,61.3,33.63,22.9,11.41,5.15,0.36,,,61.91,,205.94,71.7,31.24,,398.29,,247.67,100.85,,33.53,,,27.84,22.93,14.48,34.46,10.3,13.14,7.83,2.16,0.23
2016/09/04 03:00,,143.84,61.31,33.62,22.9,11.38,5.13,0.54,,,61.91,,205.93,71.71,31.24,,398.28,,247.66,100.84,,33.53,,,27.84,22.93,14.48,34.45,10.29,13.14,7.83,2.15,0.4
2016/09/04 04:00,,143.87,61.31,33.62,22.89,11.38,5.11,0.62,,,61.91,,205.93,71.71,31.24,,398.27,,247.66,100.84,,33.52,,,27.83,22.92,14.47,34.45,10.28,13.13,7.83,2.13,0.47
2016/09/04 05:00,,143.88,61.28,33.62,22.89,11.37,5.09,0.62,,,61.9,,205.92,71.72,31.24,,398.27,,247.65,100.83,,33.5,,,27.83,22.91,14.46,34.44,10.27,13.13,7.82,2.12,0.51
2016/09/04 06:00,,143.91,61.27,33.61,22.89,11.36,5.07,0.51,,,61.9,,205.92,71.72,31.24,,398.26,,247.64,100.82,,33.49,,,27.83,22.91,14.46,34.44,10.26,13.13,7.82,2.11,0.48
2016/09/04 07:00,,143.91,61.28,33.6,22.88,11.32,5.05,0.33,,,61.9,,205.92,71.72,31.24,,398.25,,247.64,100.82,,33.49,,,27.83,22.91,14.45,34.43,10.25,13.11,7.82,2.1,0.35
2016/09/04 08:00,,143.94,61.27,33.59,22.88,11.28,5.03,0.1,,,61.9,,205.91,71.72,31.24,,398.24,,247.63,100.82,,33.47,,,27.83,22.91,14.45,34.42,10.24,13.11,7.82,2.09,0.23
2016/09/04 09:00,,143.95,61.28,33.59,22.87,11.27,5.02,-0.11,,,61.89,,205.93,71.73,31.23,,398.23,,247.63,100.81,,33.46,,,27.83,22.91,14.44,34.41,10.23,13.1,7.82,2.08,0.15
2016/09/04 10:00,,143.95,61.26,33.58,22.87,11.23,4.99,-0.21,,,61.89,,205.93,71.73,31.23,,398.22,,247.62,100.81,,33.46,,,27.83,22.9,14.43,34.41,10.22,13.1,7.81,2.07,0.09
2016/09/04 11:00,,143.96,61.25,33.58,22.87,11.23,4.98,-0.26,,,61.89,,205.94,71.73,31.23,,398.21,,247.61,100.8,,33.45,,,27.82,22.9,14.43,34.4,10.21,13.1,7.81,2.05,0.06
2016/09/04 12:00,,143.96,61.25,33.57,22.87,11.22,4.97,-0.23,,,61.89,,205.94,71.74,31.23,,398.2,,247.61,100.8,,33.44,,,27.82,22.9,14.43,34.4,10.2,13.1,7.81,2.05,0.05
2016/09/04 13:00,,143.97,61.25,33.56,22.87,11.17,4.95,-0.08,,,61.89,,205.95,71.74,31.23,,398.2,,247.6,100.8,,33.43,,,27.82,22.9,14.41,34.39,10.19,13.09,7.81,2.04,0.04
2016/09/04 14:00,,143.98,61.25,33.56,22.87,11.21,4.92,0.12,,,61.88,,205.95,71.74,31.23,,398.19,,247.59,100.79,,33.42,,,27.82,22.9,14.41,34.39,10.18,13.1,7.8,2.02,0.08
2016/09/04 15:00,,143.97,61.25,33.56,22.87,11.2,4.9,0.34,,,61.88,,205.96,71.75,31.23,,398.18,,247.59,100.79,,33.42,,,27.82,22.89,14.4,34.39,10.17,13.09,7.8,2.01,0.21
2016/09/04 16:00,,143.97,61.24,33.56,22.86,11.21,4.89,0.49,,,61.88,,205.93,71.75,31.23,,398.18,,247.58,100.78,,33.4,,,27.82,22.89,14.4,34.39,10.17,13.08,7.8,2.01,0.37
2016/09/04 17:00,,143.95,61.24,33.55,22.86,11.23,4.88,0.52,,,61.87,,205.94,71.75,31.22,,398.17,,247.58,100.78,,33.4,,,27.81,22.89,14.4,34.38,10.16,13.08,7.79,2,0.41
2016/09/04 18:00,,143.94,61.24,33.53,22.85,11.23,4.88,0.42,,,61.87,,205.93,71.75,31.22,,398.16,,247.57,100.77,,33.39,,,27.81,22.88,14.38,34.37,10.15,13.08,7.79,1.99,0.4
2016/09/04 19:00,,143.92,61.23,33.53,22.85,11.19,4.88,0.32,,,61.87,,205.92,71.75,31.22,,398.16,,247.57,100.77,,33.4,,,27.81,22.88,14.38,34.37,10.14,13.07,7.78,1.98,0.31
2016/09/04 20:00,,143.91,61.23,33.53,22.85,11.18,4.87,0.13,,,61.86,,205.91,71.75,31.22,,398.15,,247.56,100.76,,33.39,,,27.81,22.87,14.38,34.35,10.14,13.08,7.78,1.98,0.21
2016/09/04 21:00,,143.91,61.23,33.53,22.85,11.16,4.85,-0.03,,,61.86,,205.9,71.75,31.22,,398.14,,247.56,100.76,,33.38,,,27.81,22.87,14.37,34.34,10.13,13.08,7.78,1.97,0.12
2016/09/04 22:00,,143.89,61.22,33.52,22.85,11.15,4.84,-0.17,,,61.86,,205.89,71.76,31.22,,398.13,,247.55,100.75,,33.38,,,27.81,22.87,14.37,34.34,10.12,13.08,7.77,1.96,0.05
2016/09/04 23:00,,143.89,61.22,33.52,22.84,11.14,4.82,-0.21,,,61.85,,205.89,71.75,31.21,,398.13,,247.54,100.75,,33.37,,,27.81,22.87,14.36,34.34,10.11,13.07,7.77,1.95,0.02
2016/09/05 00:00,,143.88,61.22,33.51,22.84,11.14,4.81,-0.19,,,61.85,,205.88,71.76,31.21,,398.12,,247.54,100.75,,33.36,,,27.8,22.86,14.35,34.33,10.11,13.07,7.77,1.95,0
2016/09/05 01:00,,143.88,61.2,33.5,22.84,11.12,4.79,-0.04,,,61.85,,205.88,71.76,31.21,,398.12,,247.54,100.74,,33.35,,,27.8,22.86,14.35,34.33,10.1,13.07,7.77,1.94,0
2016/09/05 02:00,,143.88,61.21,33.5,22.83,11.11,4.78,0.16,,,61.85,,205.89,71.76,31.21,,398.11,,247.53,100.74,,33.35,,,27.8,22.86,14.35,34.32,10.09,13.06,7.76,1.93,0.08
2016/09/05 03:00,,143.87,61.21,33.49,22.83,11.1,4.77,0.38,,,61.84,,205.89,71.75,31.21,,398.11,,247.53,100.74,,33.34,,,27.8,22.86,14.35,34.31,10.09,13.06,7.76,1.92,0.24
2016/09/05 04:00,,143.87,61.21,33.48,22.82,11.09,4.75,0.5,,,61.84,,205.9,71.75,31.21,,398.1,,247.52,100.73,,33.34,,,27.8,22.86,14.34,34.3,10.08,13.06,7.76,1.92,0.36
2016/09/05 05:00,,143.85,61.2,33.48,22.81,11.09,4.74,0.6,,,61.84,,205.91,71.75,31.21,,398.1,,247.52,100.73,,33.34,,,27.8,22.86,14.34,34.29,10.07,13.06,7.76,1.91,0.47
2016/09/05 06:00,,143.85,61.2,33.47,22.81,11.06,4.73,0.57,,,61.84,,205.93,71.75,31.21,,398.09,,247.51,100.72,,33.33,,,27.8,22.86,14.33,34.29,10.07,13.06,7.76,1.9,0.45
2016/09/05 07:00,,143.85,61.2,33.47,22.81,11.05,4.71,0.41,,,61.83,,205.91,71.75,31.21,,398.09,,247.51,100.72,,33.33,,,27.8,22.85,14.33,34.29,10.06,13.06,7.75,1.9,0.37
2016/09/05 08:00,,143.76,61.17,33.47,22.8,11.04,4.69,0.24,,,61.83,,205.93,71.75,31.21,,398.08,,247.51,100.72,,33.32,,,27.8,22.85,14.32,34.29,10.05,13.06,7.75,1.89,0.25
2016/09/05 09:00,,143.48,61.16,33.45,22.8,11,4.68,0.06,,,61.83,,205.94,71.75,31.21,,398.08,,247.5,100.71,,33.3,,,27.8,22.85,14.32,34.28,10.05,13.06,7.75,1.88,0.14
2016/09/05 10:00,,143.39,61.12,33.45,22.79,10.98,4.67,-0.11,,,61.83,,205.95,71.74,31.21,,398.07,,247.5,100.71,,33.3,,,27.79,22.85,14.32,34.27,10.04,13.06,7.75,1.87,0.05
2016/09/05 11:00,,143.31,60.78,33.44,22.79,10.97,4.66,-0.19,,,61.82,,205.94,71.74,31.21,,398.07,,247.49,100.71,,33.29,,,27.79,22.85,14.31,34.27,10.03,13.05,7.75,1.86,0
